step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1937,1429704,15496,0.014175231794622392,1.0,1.0,0.010694858720773595,1.0,1.0,,
1938,1430288,15504,0.014868472668615042,1.0,1.0,,,,,
1939,1430936,15512,0.016951072943643196,0.875,0.9285714285714286,,,,,
1940,1431584,15520,0.014580924781165664,0.875,0.9375,,,,,
1941,1432424,15528,0.015466341007193133,0.875,0.9375,,,,,
1942,1433008,15536,0.01685784470132614,0.875,0.9375,,,,,
1943,1433976,15544,0.010857726107059401,0.75,0.8888888888888888,,,,,
1944,1434560,15552,0.025329151262469388,0.75,0.8823529411764706,,,,,
1945,1435272,15560,0.01656766235169215,0.875,0.9333333333333333,0.022404203390954162,0.625,0.8125,,
1946,1436240,15568,0.01259127006366693,0.75,0.8666666666666667,,,,,
1947,1436760,15576,0.017568205915971757,0.75,0.8823529411764706,,,,,
1948,1437984,15584,0.01147876263631486,0.75,0.8571428571428571,,,,,
1949,1439144,15592,0.011105063620005224,1.0,1.0,,,,,
1950,1439792,15600,0.01477705627552649,0.875,0.9473684210526315,,,,,
1951,1440440,15608,0.02043670084704414,0.625,0.8235294117647058,,,,,
1952,1441088,15616,0.01270576759952026,1.0,1.0,,,,,
1953,1441672,15624,0.019163534770406884,0.75,0.875,0.02643028616282237,0.625,0.85,,
1954,1442320,15632,0.010352928743603398,1.0,1.0,,,,,
1955,1442904,15640,0.01891119148017891,0.75,0.8823529411764706,,,,,
1956,1443936,15648,0.007817196122338589,1.0,1.0,,,,,
1957,1444520,15656,0.015508832488373672,0.875,0.9333333333333333,,,,,
1958,1445488,15664,0.007158693935526429,0.875,0.9285714285714286,,,,,
1959,1446200,15672,0.01277045233356196,0.75,0.8823529411764706,,,,,
1960,1446784,15680,0.019868414179490042,0.625,0.8421052631578947,,,,,
1961,1447304,15688,0.01591969726776483,1.0,1.0,0.0291320552824036,0.625,0.7857142857142857,,
1962,1447952,15696,0.014670961100358964,1.0,1.0,,,,,
1963,1448664,15704,0.012281867412668996,0.75,0.8947368421052632,,,,,
1964,1449376,15712,0.015485598480691724,0.75,0.8823529411764706,,,,,
1965,1450024,15720,0.016709058108258144,0.875,0.9333333333333333,,,,,
1966,1450608,15728,0.01699447838453116,0.875,0.9333333333333333,,,,,
1967,1451256,15736,0.015473975875107298,0.75,0.9,,,,,
1968,1451840,15744,0.015370988612997096,0.75,0.8571428571428571,,,,,
1969,1452424,15752,0.017830064600351615,1.0,1.0,0.019320520139199288,0.625,0.7857142857142857,,
1970,1453200,15760,0.01523760215030386,0.75,0.8823529411764706,,,,,
1971,1453784,15768,0.020637142222543807,0.875,0.9230769230769231,,,,,
1972,1455072,15776,0.009469293236776621,1.0,1.0,,,,,
1973,1455592,15784,0.017114705487304337,1.0,1.0,,,,,
1974,1456176,15792,0.013597628579229783,1.0,1.0,,,,,
1975,1457080,15800,0.017242124078133806,0.75,0.9,,,,,
1976,1457600,15808,0.011563386952612192,1.0,1.0,,,,,
1977,1458376,15816,0.008836029442963593,0.875,0.9090909090909091,0.022119349174606402,0.75,0.8947368421052632,,
1978,1459344,15824,0.010550457119130953,1.0,1.0,,,,,
1979,1460120,15832,0.012395202540867333,1.0,1.0,,,,,
1980,1460640,15840,0.024025474208132794,0.625,0.7692307692307693,,,,,
1981,1461480,15848,0.013334717160794877,1.0,1.0,,,,,
1982,1462192,15856,0.0156144281509127,0.75,0.8571428571428571,,,,,
1983,1463096,15864,0.012845329684009721,0.625,0.7272727272727273,,,,,
1984,1463616,15872,0.013805141116122145,1.0,1.0,,,,,
1985,1464392,15880,0.01730793057960791,0.75,0.8461538461538461,0.012662577916497258,0.875,0.9230769230769231,,
1986,1465616,15888,0.011773188019287227,0.75,0.8823529411764706,,,,,
1987,1466584,15896,0.014088729641554606,0.5,0.8,,,,,
1988,1467360,15904,0.01802088662808619,0.875,0.9411764705882353,,,,,
1989,1467944,15912,0.034576706844900336,0.5,0.7647058823529411,,,,,
1990,1468656,15920,0.015828669563415474,0.75,0.8888888888888888,,,,,
1991,1469432,15928,0.01262330008445512,1.0,1.0,,,,,
1992,1470400,15936,0.013809142499447737,0.75,0.8666666666666667,,,,,
1993,1471496,15944,0.01053904629826718,0.75,0.875,0.01142997039968505,1.0,1.0,,
1994,1472144,15952,0.012218905653855357,1.0,1.0,,,,,
1995,1472792,15960,0.016331236226745573,1.0,1.0,,,,,
1996,1473376,15968,0.01791702508908074,0.75,0.8461538461538461,,,,,
1997,1473960,15976,0.01380533825730418,0.875,0.9333333333333333,,,,,
1998,1474672,15984,0.01292899231589743,1.0,1.0,,,,,
1999,1476216,15992,0.009085469170020927,0.875,0.9375,,,,,
2000,1476928,16000,0.010673936447163123,1.0,1.0,,,,,
2001,1477640,16008,0.019524154171168158,0.75,0.8888888888888888,0.0274693854572568,0.75,0.8461538461538461,,
2002,1478352,16016,0.01621781671112736,0.875,0.9375,,,,,
2003,1479064,16024,0.015542143685853825,0.625,0.8235294117647058,,,,,
2004,1479712,16032,0.014638820719392386,0.875,0.9375,,,,,
2005,1480552,16040,0.012395425262390673,1.0,1.0,,,,,
2006,1481392,16048,0.008589810577349128,1.0,1.0,,,,,
2007,1482040,16056,0.023555361121799366,0.75,0.8571428571428571,,,,,
2008,1483712,16064,0.0053778171439447416,1.0,1.0,,,,,
2009,1484360,16072,0.016204246841211543,0.875,0.9375,0.030400094725536137,0.625,0.7857142857142857,,
2010,1485008,16080,0.01733133345325035,0.875,0.9333333333333333,,,,,
2011,1485784,16088,0.012879340600184386,1.0,1.0,,,,,
2012,1486624,16096,0.012441851593223922,0.875,0.9333333333333333,,,,,
2013,1487400,16104,0.014642036884342744,0.875,0.9473684210526315,,,,,
2014,1487984,16112,0.014239785874864658,1.0,1.0,,,,,
2015,1488504,16120,0.017022792951897688,0.875,0.9333333333333333,,,,,
2016,1489216,16128,0.014484286477616954,0.875,0.9375,,,,,
2017,1490056,16136,0.016015755284723023,0.75,0.8888888888888888,0.009263672251422694,0.875,0.9411764705882353,,
2018,1490640,16144,0.017273457598549615,0.875,0.9375,,,,,
2019,1491480,16152,0.011615960966241777,0.875,0.9285714285714286,,,,,
2020,1492064,16160,0.014706495405752064,1.0,1.0,,,,,
2021,1492520,16168,0.019725299311669418,1.0,1.0,,,,,
2022,1493104,16176,0.01774842289236558,1.0,1.0,,,,,
2023,1494072,16184,0.009475354763351974,1.0,1.0,,,,,
2024,1494720,16192,0.015361094274522744,1.0,1.0,,,,,
2025,1495368,16200,0.01098929663720847,1.0,1.0,0.01650832328348156,0.75,0.8823529411764706,,
2026,1495824,16208,0.014510305766923224,1.0,1.0,,,,,
2027,1496536,16216,0.015246239393642379,0.75,0.8461538461538461,,,,,
2028,1497248,16224,0.02729376174886953,0.75,0.8181818181818182,,,,,
2029,1497768,16232,0.018152343967468062,0.75,0.8823529411764706,,,,,
2030,1498672,16240,0.013983797644183431,0.875,0.9333333333333333,,,,,
2031,1499192,16248,0.01851530320066562,0.75,0.875,,,,,
2032,1499904,16256,0.014874864126206738,0.875,0.9444444444444444,,,,,
2033,1500424,16264,0.014265854502837386,1.0,1.0,0.019080747493008206,0.75,0.8888888888888888,,
2034,1500880,16272,0.020158314650370487,0.875,0.9230769230769231,,,,,
2035,1501528,16280,0.02111803357778632,0.75,0.8823529411764706,,,,,
2036,1502048,16288,0.018474086150575816,0.875,0.9444444444444444,,,,,
2037,1503144,16296,0.010608315118725956,0.875,0.9333333333333333,,,,,
2038,1503792,16304,0.012753202378767897,0.875,0.9333333333333333,,,,,
2039,1504760,16312,0.011443339656717825,1.0,1.0,,,,,
2040,1505280,16320,0.016418285678072346,0.75,0.8823529411764706,,,,,
2041,1505800,16328,0.02906266262080237,0.75,0.8947368421052632,0.025476563066829935,0.75,0.8823529411764706,,
2042,1506768,16336,0.01306857366133166,0.875,0.9375,,,,,
2043,1507544,16344,0.011712708587971174,0.875,0.9444444444444444,,,,,
2044,1508256,16352,0.010635563580870554,1.0,1.0,,,,,
2045,1508840,16360,0.017914401481869503,0.875,0.9411764705882353,,,,,
2046,1510064,16368,0.01023118667116414,0.875,0.95,,,,,
2047,1510776,16376,0.012686079230351366,1.0,1.0,,,,,
2048,1511424,16384,0.021248733859042072,0.75,0.8666666666666667,,,,,
2049,1511880,16392,0.01659825276963248,1.0,1.0,0.03213880567032042,0.625,0.8125,,
2050,1512400,16400,0.02619787606226584,0.75,0.8181818181818182,,,,,
2051,1513048,16408,0.0134358087137457,0.875,0.9375,,,,,
2052,1513568,16416,0.013007117565904275,1.0,1.0,,,,,
2053,1514408,16424,0.011342623631385563,0.875,0.9285714285714286,,,,,
2054,1514928,16432,0.012534410513578427,1.0,1.0,,,,,
2055,1515448,16440,0.021885282457379737,0.75,0.8823529411764706,,,,,
2056,1516160,16448,0.010952976733762176,1.0,1.0,,,,,
2057,1516872,16456,0.015647159658999574,0.75,0.875,0.009312982513380532,0.875,0.9333333333333333,,
2058,1517456,16464,0.01374499973780467,1.0,1.0,,,,,
2059,1518104,16472,0.015317916329226109,1.0,1.0,,,,,
2060,1518944,16480,0.013513616929641262,1.0,1.0,,,,,
2061,1519720,16488,0.012146343933085743,0.875,0.9285714285714286,,,,,
2062,1520432,16496,0.015769056415248547,0.75,0.8461538461538461,,,,,
2063,1521144,16504,0.013622222583759214,1.0,1.0,,,,,
2064,1521792,16512,0.013485407712930993,0.875,0.9411764705882353,,,,,
2065,1522632,16520,0.011768062421543553,0.75,0.8571428571428571,0.023036396100689582,0.625,0.7692307692307693,,
2066,1523280,16528,0.01741403737270942,0.875,0.9,,,,,
2067,1523928,16536,0.015180248137677228,0.875,0.9411764705882353,,,,,
2068,1524512,16544,0.017792201618990883,0.875,0.9375,,,,,
2069,1525480,16552,0.012899056334108924,0.875,0.9285714285714286,,,,,
2070,1526000,16560,0.014091933335212232,1.0,1.0,,,,,
2071,1526840,16568,0.011585841997416964,1.0,1.0,,,,,
2072,1527616,16576,0.01288189372267759,0.875,0.9444444444444444,,,,,
2073,1528264,16584,0.012123615919051303,1.0,1.0,0.022858374094114023,0.875,0.9375,,
2074,1528848,16592,0.01354629108296275,1.0,1.0,,,,,
2075,1529496,16600,0.011588881766082196,1.0,1.0,,,,,
2076,1530080,16608,0.01734824674454542,0.875,0.9375,,,,,
2077,1530792,16616,0.013042118190066442,1.0,1.0,,,,,
2078,1531440,16624,0.014084743397627036,0.875,0.9411764705882353,,,,,
2079,1532024,16632,0.011724836709766068,1.0,1.0,,,,,
2080,1532608,16640,0.0140392910440895,0.875,0.9411764705882353,,,,,
2081,1533448,16648,0.010172690026724562,0.875,0.9230769230769231,0.03259088787974784,0.75,0.8823529411764706,,
2082,1533968,16656,0.019777297574384532,0.875,0.95,,,,,
2083,1535064,16664,0.013057930337282477,0.75,0.8947368421052632,,,,,
2084,1535840,16672,0.010497968458667942,1.0,1.0,,,,,
2085,1536680,16680,0.013270743681234784,0.875,0.9473684210526315,,,,,
2086,1537328,16688,0.01827744579342644,0.75,0.8571428571428571,,,,,
2087,1537976,16696,0.012954779190712687,1.0,1.0,,,,,
2088,1538688,16704,0.008034107757207119,1.0,1.0,,,,,
2089,1539464,16712,0.01363654527674421,0.875,0.9473684210526315,0.022149273844302552,0.625,0.8125,,
2090,1540368,16720,0.011005468234989086,1.0,1.0,,,,,
2091,1541208,16728,0.011429307015054098,1.0,1.0,,,,,
2092,1541792,16736,0.02003790308326649,0.875,0.9285714285714286,,,,,
2093,1542312,16744,0.01349963442391376,0.875,0.9230769230769231,,,,,
2094,1542896,16752,0.02004044287991841,0.75,0.8571428571428571,,,,,
2095,1543608,16760,0.019088868759526978,0.625,0.8421052631578947,,,,,
2096,1544320,16768,0.013989598273908943,0.875,0.9333333333333333,,,,,
2097,1544840,16776,0.014733080001773207,0.875,0.9333333333333333,0.016100052372925527,1.0,1.0,,
2098,1545808,16784,0.010611365767137828,1.0,1.0,,,,,
2099,1546328,16792,0.01420934514180553,1.0,1.0,,,,,
2100,1546976,16800,0.015442595753691618,0.875,0.9333333333333333,,,,,
2101,1547624,16808,0.014208823072423087,1.0,1.0,,,,,
2102,1548272,16816,0.014631510472593876,0.875,0.9411764705882353,,,,,
2103,1549176,16824,0.015166802510869742,0.875,0.9333333333333333,,,,,
2104,1550336,16832,0.007651759719847255,1.0,1.0,,,,,
2105,1551112,16840,0.0178678489468692,0.75,0.8666666666666667,0.027718232347385255,0.625,0.75,,
2106,1551568,16848,0.013873265823286992,1.0,1.0,,,,,
2107,1552472,16856,0.015494543274546992,1.0,1.0,,,,,
2108,1552992,16864,0.022227760344864952,0.75,0.875,,,,,
2109,1553704,16872,0.01304063976224481,1.0,1.0,,,,,
2110,1554544,16880,0.009430587236296202,1.0,1.0,,,,,
2111,1555384,16888,0.014961800499245502,0.875,0.9444444444444444,,,,,
2112,1556160,16896,0.015578359247697975,0.875,0.9285714285714286,,,,,
2113,1556808,16904,0.012022115500337263,1.0,1.0,0.02451432651622882,0.875,0.9375,,
2114,1557456,16912,0.011312902651280784,1.0,1.0,,,,,
2115,1558360,16920,0.013027633483987047,0.75,0.8947368421052632,,,,,
2116,1559200,16928,0.013391552522361088,0.75,0.875,,,,,
2117,1559784,16936,0.012941961465363049,1.0,1.0,,,,,
2118,1560496,16944,0.01711423002925346,0.75,0.8666666666666667,,,,,
2119,1561528,16952,0.016284870160435092,0.875,0.9375,,,,,
2120,1562432,16960,0.009914919590665525,1.0,1.0,,,,,
2121,1563208,16968,0.013455343299765018,0.875,0.9411764705882353,0.021623430672230735,0.625,0.8235294117647058,,
2122,1563984,16976,0.015767131644043378,0.75,0.8888888888888888,,,,,
2123,1564824,16984,0.013274761677049976,0.875,0.9166666666666666,,,,,
2124,1565664,16992,0.01214089878699845,0.75,0.8666666666666667,,,,,
2125,1566248,17000,0.013795923703583337,1.0,1.0,,,,,
2126,1566960,17008,0.012668069958862986,0.75,0.8666666666666667,,,,,
2127,1567736,17016,0.009215335188752954,1.0,1.0,,,,,
2128,1568320,17024,0.011922672529176753,1.0,1.0,,,,,
2129,1569096,17032,0.013094044293869516,0.875,0.9333333333333333,0.026654055246988734,0.75,0.8461538461538461,,
2130,1569680,17040,0.01421876028113543,0.875,0.9333333333333333,,,,,
2131,1570200,17048,0.018556465332687042,0.875,0.9375,,,,,
2132,1570784,17056,0.015237848521941797,0.875,0.9411764705882353,,,,,
2133,1571304,17064,0.01143874149036881,1.0,1.0,,,,,
2134,1572080,17072,0.01445661016343562,0.875,0.9411764705882353,,,,,
2135,1572856,17080,0.011888937186063564,0.875,0.9411764705882353,,,,,
2136,1573632,17088,0.010925559050824976,0.875,0.9444444444444444,,,,,
2137,1574344,17096,0.016537634839449814,0.75,0.8666666666666667,0.008188381008865694,1.0,1.0,,
2138,1575248,17104,0.012956465387965273,1.0,1.0,,,,,
2139,1575704,17112,0.02013534982429795,1.0,1.0,,,,,
2140,1576736,17120,0.011017217552866436,1.0,1.0,,,,,
2141,1577256,17128,0.016425089714172784,0.875,0.9230769230769231,,,,,
2142,1578032,17136,0.016934500388216377,0.75,0.8888888888888888,,,,,
2143,1578552,17144,0.013489608802040677,0.875,0.9285714285714286,,,,,
2144,1579136,17152,0.01631024610254206,0.875,0.9375,,,,,
2145,1580296,17160,0.009166047752545554,1.0,1.0,0.018744379023459136,0.625,0.7692307692307693,,
2146,1581008,17168,0.016908988097415336,0.75,0.8461538461538461,,,,,
2147,1581656,17176,0.02300374501528711,0.625,0.8,,,,,
2148,1582240,17184,0.012674098025892106,1.0,1.0,,,,,
2149,1582952,17192,0.013380239431801154,0.75,0.8666666666666667,,,,,
2150,1584432,17200,0.013490509951075442,0.75,0.8823529411764706,,,,,
2151,1585208,17208,0.01746511024642556,0.875,0.9333333333333333,,,,,
2152,1585856,17216,0.018557536319869984,0.75,0.8666666666666667,,,,,
2153,1586440,17224,0.014276486144348122,1.0,1.0,0.02632884297710439,0.75,0.8823529411764706,,
2154,1587280,17232,0.013018487848034638,0.75,0.8571428571428571,,,,,
2155,1588056,17240,0.010528475678160116,1.0,1.0,,,,,
2156,1588704,17248,0.01591713348704127,0.875,0.9,,,,,
2157,1589288,17256,0.01980652972076443,0.875,0.9230769230769231,,,,,
2158,1590128,17264,0.01941481827662637,0.75,0.8666666666666667,,,,,
2159,1590904,17272,0.01090398594250272,0.875,0.9285714285714286,,,,,
2160,1591552,17280,0.017740496787483948,0.875,0.9090909090909091,,,,,
2161,1592072,17288,0.017074183247060584,0.875,0.9285714285714286,0.010306719744410914,1.0,1.0,,
2162,1592720,17296,0.01611906572956872,0.875,0.9411764705882353,,,,,
2163,1593496,17304,0.009020445080747142,1.0,1.0,,,,,
2164,1594208,17312,0.015527329251012906,0.875,0.9333333333333333,,,,,
2165,1594984,17320,0.01004971689281182,1.0,1.0,,,,,
2166,1596272,17328,0.012333698577071915,0.75,0.8823529411764706,,,,,
2167,1597112,17336,0.01237793368086228,0.875,0.9230769230769231,,,,,
2168,1597824,17344,0.016861916095446385,0.875,0.9411764705882353,,,,,
2169,1598472,17352,0.012145836235755696,1.0,1.0,0.014258809187288194,0.875,0.9090909090909091,,
2170,1598928,17360,0.015816384169487656,1.0,1.0,,,,,
2171,1599512,17368,0.024517709654619562,0.75,0.875,,,,,
2172,1600224,17376,0.014519146481362306,0.875,0.9285714285714286,,,,,
2173,1600872,17384,0.010728945402926867,1.0,1.0,,,,,
2174,1601584,17392,0.010758665111743228,1.0,1.0,,,,,
2175,1602488,17400,0.016416270415572854,0.875,0.9473684210526315,,,,,
2176,1603136,17408,0.012992708624085716,1.0,1.0,,,,,
2177,1603656,17416,0.01371463610829304,1.0,1.0,0.01595533290241681,0.625,0.8235294117647058,,
2178,1604304,17424,0.01354639137601953,1.0,1.0,,,,,
2179,1605080,17432,0.013085190162815253,0.875,0.9285714285714286,,,,,
2180,1605792,17440,0.010411245153858084,0.875,0.9444444444444444,,,,,
2181,1606312,17448,0.012405952090255249,1.0,1.0,,,,,
2182,1606832,17456,0.016303355202393278,1.0,1.0,,,,,
2183,1607480,17464,0.018693791819711036,0.75,0.8947368421052632,,,,,
2184,1608640,17472,0.01355847591064867,0.625,0.7857142857142857,,,,,
2185,1609096,17480,0.022735853787791065,0.75,0.875,0.012126188393345588,0.875,0.9333333333333333,,
2186,1609744,17488,0.014894471478419376,0.875,0.9333333333333333,,,,,
2187,1610392,17496,0.015745934026728425,1.0,1.0,,,,,
2188,1611104,17504,0.013872436220861047,0.875,0.9444444444444444,,,,,
2189,1611944,17512,0.012550393162582064,0.875,0.9285714285714286,,,,,
2190,1612592,17520,0.014033305556957245,1.0,1.0,,,,,
2191,1613048,17528,0.012745245730322074,1.0,1.0,,,,,
2192,1613568,17536,0.017949507672079097,0.875,0.9411764705882353,,,,,
2193,1614088,17544,0.021263414961422224,0.875,0.9523809523809523,0.0288318777676065,0.75,0.8666666666666667,,
2194,1614928,17552,0.020171207127655157,0.75,0.8461538461538461,,,,,
2195,1615512,17560,0.016337326533277692,1.0,1.0,,,,,
2196,1616032,17568,0.019848799461581863,0.875,0.9090909090909091,,,,,
2197,1616616,17576,0.01752367592269527,0.875,0.9166666666666666,,,,,
2198,1617328,17584,0.015989744915275203,0.75,0.8947368421052632,,,,,
2199,1617784,17592,0.016208687398337206,1.0,1.0,,,,,
2200,1618368,17600,0.013469160969556561,0.875,0.9375,,,,,
2201,1619208,17608,0.010897294579204065,1.0,1.0,0.017309794306661748,0.75,0.8888888888888888,,
2202,1619920,17616,0.011079478595401997,1.0,1.0,,,,,
2203,1620376,17624,0.01655136424544261,1.0,1.0,,,,,
2204,1621088,17632,0.014913474972502328,0.875,0.9333333333333333,,,,,
2205,1621672,17640,0.02112237878990661,0.75,0.8666666666666667,,,,,
2206,1622448,17648,0.012823992665356202,0.875,0.9411764705882353,,,,,
2207,1622968,17656,0.027011573710584963,0.75,0.8823529411764706,,,,,
2208,1623744,17664,0.020515299203010175,0.875,0.9285714285714286,,,,,
2209,1624328,17672,0.011779256175068614,1.0,1.0,0.031208240966421243,0.5,0.7894736842105263,,
2210,1624912,17680,0.013861525560511524,1.0,1.0,,,,,
2211,1625688,17688,0.01172899545566909,0.875,0.9411764705882353,,,,,
2212,1626464,17696,0.009413594361108094,1.0,1.0,,,,,
2213,1627304,17704,0.010566364369027038,1.0,1.0,,,,,
2214,1627952,17712,0.018665709955580014,0.75,0.8823529411764706,,,,,
2215,1628472,17720,0.015927911308959056,1.0,1.0,,,,,
2216,1629120,17728,0.020406251641028005,0.625,0.8125,,,,,
2217,1630088,17736,0.013380890699652488,0.875,0.9444444444444444,0.012330665689683657,1.0,1.0,,
2218,1631056,17744,0.013856532491130653,0.875,0.9473684210526315,,,,,
2219,1631896,17752,0.012477467498467119,0.875,0.9444444444444444,,,,,
2220,1632544,17760,0.01834906994615392,0.875,0.9375,,,,,
2221,1633128,17768,0.01572837012618111,0.875,0.95,,,,,
2222,1634032,17776,0.011277260741525116,0.875,0.9230769230769231,,,,,
2223,1634552,17784,0.015364357062838556,1.0,1.0,,,,,
2224,1635456,17792,0.012953580357341251,0.875,0.9285714285714286,,,,,
2225,1636232,17800,0.012711812885690585,0.875,0.9411764705882353,0.022314768173074793,0.75,0.8947368421052632,,
2226,1636624,17808,0.028680263252328277,0.625,0.85,,,,,
2227,1637272,17816,0.017357616797101925,1.0,1.0,,,,,
2228,1637920,17824,0.015115378507015918,1.0,1.0,,,,,
2229,1638760,17832,0.01244782055021143,1.0,1.0,,,,,
2230,1639408,17840,0.012554738921571116,1.0,1.0,,,,,
2231,1640184,17848,0.01806081757157351,0.75,0.875,,,,,
2232,1641216,17856,0.010394684805731485,0.875,0.9375,,,,,
2233,1641864,17864,0.01692558815818563,0.875,0.9523809523809523,0.019894031498785696,0.875,0.9285714285714286,,
2234,1642512,17872,0.01174784698754975,0.875,0.9333333333333333,,,,,
2235,1643224,17880,0.015363116887791765,0.75,0.9047619047619048,,,,,
2236,1643936,17888,0.013059681543602679,0.875,0.95,,,,,
2237,1644456,17896,0.016166097751961157,0.875,0.9375,,,,,
2238,1645424,17904,0.014295735228457628,0.875,0.9411764705882353,,,,,
