step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
3384,5494080,27072,0.009055426005112081,1.0,1.0,,,,,
3385,5495432,27080,0.011146729020663377,1.0,1.0,0.012767508239767262,0.875,0.9523809523809523,,
3386,5497680,27088,0.00561692238756204,1.0,1.0,,,,,
3387,5499416,27096,0.008840646375665043,1.0,1.0,,,,,
3388,5500896,27104,0.009259713410800141,1.0,1.0,,,,,
3389,5502504,27112,0.010035016277114566,0.875,0.9333333333333333,,,,,
3390,5504240,27120,0.009106461969749279,1.0,1.0,,,,,
3391,5505592,27128,0.012122761721667843,1.0,1.0,,,,,
3392,5507264,27136,0.010172362680981702,0.875,0.9285714285714286,,,,,
3393,5509128,27144,0.008540644029403898,1.0,1.0,0.012484899981163054,0.75,0.8823529411764706,,
3394,5511952,27152,0.006003680679982895,1.0,1.0,,,,,
3395,5514008,27160,0.008450984859053462,1.0,1.0,,,,,
3396,5515744,27168,0.00888423460842089,1.0,1.0,,,,,
3397,5517160,27176,0.012483540034924806,0.875,0.9375,,,,,
3398,5518384,27184,0.011154473926589824,1.0,1.0,,,,,
3399,5520184,27192,0.009454119085627068,1.0,1.0,,,,,
3400,5522240,27200,0.008278117982130916,1.0,1.0,,,,,
3401,5523464,27208,0.011276536264742437,0.875,0.9333333333333333,0.012682464866227643,0.875,0.9375,,
3402,5525008,27216,0.00977243777180327,1.0,1.0,,,,,
3403,5526872,27224,0.008270994890482768,1.0,1.0,,,,,
3404,5528480,27232,0.010044820712337475,1.0,1.0,,,,,
3405,5530024,27240,0.00954749161056402,1.0,1.0,,,,,
3406,5531632,27248,0.007616314389612394,1.0,1.0,,,,,
3407,5533240,27256,0.011148373305812188,1.0,1.0,,,,,
3408,5535168,27264,0.007179644354670254,1.0,1.0,,,,,
3409,5538184,27272,0.006996098826579859,0.875,0.95,0.015730641546565706,0.625,0.8333333333333334,,
3410,5540112,27280,0.009003997627126475,1.0,1.0,,,,,
3411,5541656,27288,0.00986407454523834,1.0,1.0,,,,,
3412,5543008,27296,0.011901708657570908,0.875,0.9375,,,,,
3413,5544552,27304,0.010498972161654735,0.875,0.9375,,,,,
3414,5547248,27312,0.006488626872346987,0.875,0.9444444444444444,,,,,
3415,5548792,27320,0.009337651355663883,1.0,1.0,,,,,
3416,5550336,27328,0.009658340236999671,1.0,1.0,,,,,
3417,5552136,27336,0.008554963633111543,1.0,1.0,0.008400874266854774,0.75,0.9,,
3418,5553936,27344,0.008227540620359084,1.0,1.0,,,,,
3419,5555352,27352,0.011446622454927231,0.875,0.95,,,,,
3420,5557472,27360,0.008310783526662518,1.0,1.0,,,,,
3421,5558824,27368,0.009733229579748334,1.0,1.0,,,,,
3422,5560432,27376,0.009220505352753247,1.0,1.0,,,,,
3423,5562488,27384,0.008609530290108545,0.75,0.875,,,,,
3424,5563776,27392,0.010998504980892058,1.0,1.0,,,,,
3425,5565192,27400,0.009423366558622954,1.0,1.0,0.01625139087439922,0.75,0.9047619047619048,,
3426,5566544,27408,0.009569495952152954,1.0,1.0,,,,,
3427,5568024,27416,0.009584552089518082,1.0,1.0,,,,,
3428,5569696,27424,0.008900959243704903,0.875,0.9230769230769231,,,,,
3429,5570984,27432,0.00947399125073107,1.0,1.0,,,,,
3430,5573296,27440,0.007335057917578224,1.0,1.0,,,,,
3431,5574840,27448,0.008556288402043557,1.0,1.0,,,,,
3432,5576576,27456,0.008082859360021477,1.0,1.0,,,,,
3433,5578056,27464,0.008698282111196108,1.0,1.0,0.010555355753135959,0.875,0.9333333333333333,,
3434,5579472,27472,0.011137959990059752,1.0,1.0,,,,,
3435,5581016,27480,0.010808100146118061,0.875,0.9333333333333333,,,,,
3436,5582368,27488,0.009967034359759217,1.0,1.0,,,,,
3437,5583912,27496,0.010592783658173755,0.875,0.9375,,,,,
3438,5585648,27504,0.009124002066972612,1.0,1.0,,,,,
3439,5587128,27512,0.011487515547803083,0.875,0.9411764705882353,,,,,
3440,5588864,27520,0.011715980497837238,0.875,0.9444444444444444,,,,,
3441,5590152,27528,0.009379588040693693,1.0,1.0,0.01695099439972918,0.75,0.8888888888888888,,
3442,5592208,27536,0.008403373233101622,0.875,0.9375,,,,,
3443,5594136,27544,0.009755313065071231,0.875,0.9375,,,,,
3444,5595680,27552,0.010327727695321415,1.0,1.0,,,,,
3445,5597096,27560,0.011232505144939882,1.0,1.0,,,,,
3446,5598512,27568,0.01364221499455995,0.875,0.9285714285714286,,,,,
3447,5599992,27576,0.010041011107370513,1.0,1.0,,,,,
3448,5601856,27584,0.009498548754234795,0.75,0.8823529411764706,,,,,
3449,5603336,27592,0.011663764588229509,1.0,1.0,0.014455114028256458,0.875,0.9230769230769231,,
3450,5604688,27600,0.011085431844079991,1.0,1.0,,,,,
3451,5606040,27608,0.010653577048851151,1.0,1.0,,,,,
3452,5607456,27616,0.010014163723188472,1.0,1.0,,,,,
3453,5609448,27624,0.007974801627519826,1.0,1.0,,,,,
3454,5610992,27632,0.012402065355263876,1.0,1.0,,,,,
3455,5612984,27640,0.008524188475532723,0.875,0.9375,,,,,
3456,5614464,27648,0.01173733507057395,0.75,0.9090909090909091,,,,,
3457,5616200,27656,0.010670139893842533,0.875,0.9444444444444444,0.011507849833095307,0.75,0.8823529411764706,,
3458,5617872,27664,0.010223713267119166,0.875,0.9333333333333333,,,,,
3459,5619544,27672,0.007291514360218356,1.0,1.0,,,,,
3460,5620960,27680,0.012561567518648464,1.0,1.0,,,,,
3461,5622376,27688,0.011919100601559875,0.875,0.9230769230769231,,,,,
3462,5623984,27696,0.00956391153986958,1.0,1.0,,,,,
3463,5625400,27704,0.009806817091613872,1.0,1.0,,,,,
3464,5626880,27712,0.009461957172517244,1.0,1.0,,,,,
3465,5628488,27720,0.010432334934405138,0.875,0.9333333333333333,0.010541292063041621,0.75,0.8666666666666667,,
3466,5629840,27728,0.011762853014727074,0.75,0.8461538461538461,,,,,
3467,5631512,27736,0.010839546996802353,0.875,0.9473684210526315,,,,,
3468,5632928,27744,0.00989008432693539,1.0,1.0,,,,,
3469,5634600,27752,0.007385808165826638,1.0,1.0,,,,,
3470,5636272,27760,0.009394185085546113,1.0,1.0,,,,,
3471,5637880,27768,0.011386964764884488,0.875,0.95,,,,,
3472,5639232,27776,0.009764474250655427,1.0,1.0,,,,,
3473,5640712,27784,0.010362500720737338,0.875,0.9375,0.012989550645891112,0.875,0.9333333333333333,,
3474,5642128,27792,0.00971175913806472,1.0,1.0,,,,,
3475,5643800,27800,0.009935038406313466,1.0,1.0,,,,,
3476,5645792,27808,0.007947971903995776,1.0,1.0,,,,,
3477,5647208,27816,0.009732715569855969,1.0,1.0,,,,,
3478,5648944,27824,0.007676983089113499,1.0,1.0,,,,,
3479,5650168,27832,0.01309283010755324,0.75,0.8823529411764706,,,,,
3480,5652096,27840,0.00838641742732624,1.0,1.0,,,,,
3481,5653512,27848,0.010901007390126338,1.0,1.0,0.010116333186222966,0.875,0.9333333333333333,,
3482,5654800,27856,0.011881863329472355,1.0,1.0,,,,,
3483,5656152,27864,0.010502615885078864,1.0,1.0,,,,,
3484,5658016,27872,0.00902441775953724,1.0,1.0,,,,,
3485,5659368,27880,0.010737319217299172,1.0,1.0,,,,,
3486,5660976,27888,0.009318157838919146,1.0,1.0,,,,,
3487,5662520,27896,0.010071336052629677,1.0,1.0,,,,,
3488,5664256,27904,0.008863784807998043,0.75,0.8461538461538461,,,,,
3489,5666120,27912,0.00872465833703046,1.0,1.0,0.011102596709718181,0.875,0.9473684210526315,,
3490,5667856,27920,0.008372353912236065,1.0,1.0,,,,,
3491,5669464,27928,0.010281982630654433,1.0,1.0,,,,,
3492,5670816,27936,0.010498571570412318,1.0,1.0,,,,,
3493,5672872,27944,0.008369560854216916,1.0,1.0,,,,,
3494,5674416,27952,0.009402414771478648,1.0,1.0,,,,,
3495,5676152,27960,0.01152145644193466,0.875,0.9444444444444444,,,,,
3496,5677568,27968,0.012115880283645153,0.875,0.9411764705882353,,,,,
3497,5679240,27976,0.010110068320650083,1.0,1.0,0.007428386296702444,0.75,0.8947368421052632,,
3498,5680784,27984,0.010520047974863311,1.0,1.0,,,,,
3499,5682072,27992,0.010835670144697242,1.0,1.0,,,,,
3500,5683360,28000,0.01157224324158565,1.0,1.0,,,,,
3501,5684776,28008,0.012649341140398092,0.625,0.85,,,,,
3502,5686256,28016,0.010568330477975119,0.875,0.9375,,,,,
3503,5688056,28024,0.00861675410263602,1.0,1.0,,,,,
3504,5689664,28032,0.011258613529799455,0.875,0.9375,,,,,
3505,5691464,28040,0.009475248785697141,1.0,1.0,0.018034819588897195,0.75,0.8571428571428571,,
3506,5693072,28048,0.008416295902623884,1.0,1.0,,,,,
3507,5694488,28056,0.011514973463696499,1.0,1.0,,,,,
3508,5696416,28064,0.008100474588788799,1.0,1.0,,,,,
3509,5697960,28072,0.013025219767391844,0.875,0.9473684210526315,,,,,
3510,5699184,28080,0.010614812563378958,1.0,1.0,,,,,
3511,5700920,28088,0.012273958588491892,0.875,0.9411764705882353,,,,,
3512,5702656,28096,0.008215477665176546,1.0,1.0,,,,,
3513,5704136,28104,0.00904457022172949,1.0,1.0,0.013315897070689973,0.875,0.9411764705882353,,
3514,5705488,28112,0.010163623804879765,1.0,1.0,,,,,
3515,5707288,28120,0.00950226895143086,1.0,1.0,,,,,
3516,5708768,28128,0.011020650997197548,0.875,0.9444444444444444,,,,,
3517,5710248,28136,0.008962608216744938,1.0,1.0,,,,,
3518,5712112,28144,0.009398596082595911,1.0,1.0,,,,,
3519,5713976,28152,0.010584609754037109,0.875,0.9411764705882353,,,,,
3520,5715840,28160,0.008544982451038071,0.875,0.9375,,,,,
3521,5717384,28168,0.009123812833676734,1.0,1.0,0.013201745255187237,0.875,0.9473684210526315,,
3522,5719888,28176,0.007281190317165143,1.0,1.0,,,,,
3523,5721880,28184,0.011539260589771939,0.875,0.9444444444444444,,,,,
3524,5723424,28192,0.012577472008169789,0.875,0.9375,,,,,
3525,5725160,28200,0.009060012190810998,1.0,1.0,,,,,
3526,5726448,28208,0.011536554358053324,1.0,1.0,,,,,
3527,5727992,28216,0.009528719380102609,1.0,1.0,,,,,
3528,5729472,28224,0.008919258785682274,1.0,1.0,,,,,
3529,5730760,28232,0.010102263005859424,1.0,1.0,0.011986881526263496,0.75,0.8181818181818182,,
3530,5732176,28240,0.010885944921788676,1.0,1.0,,,,,
3531,5733912,28248,0.008620324588713342,1.0,1.0,,,,,
3532,5735520,28256,0.00842979263428585,1.0,1.0,,,,,
3533,5737128,28264,0.009528263161465236,1.0,1.0,,,,,
3534,5738544,28272,0.011132347361465013,1.0,1.0,,,,,
3535,5740408,28280,0.008423450035629634,1.0,1.0,,,,,
3536,5741824,28288,0.009466072123245876,1.0,1.0,,,,,
3537,5743240,28296,0.010426665418995947,0.875,0.9444444444444444,0.013437665263160647,0.875,0.9333333333333333,,
3538,5744720,28304,0.010498290223367545,1.0,1.0,,,,,
3539,5746648,28312,0.008501901900103016,0.875,0.9375,,,,,
3540,5748768,28320,0.008786718022225297,1.0,1.0,,,,,
3541,5750248,28328,0.010157565528356166,1.0,1.0,,,,,
3542,5751600,28336,0.010025696520880652,1.0,1.0,,,,,
3543,5753080,28344,0.010163986801530907,1.0,1.0,,,,,
3544,5754688,28352,0.00918866262282665,1.0,1.0,,,,,
3545,5756296,28360,0.009535309339203515,1.0,1.0,0.01033494153598781,0.875,0.9333333333333333,,
3546,5757712,28368,0.009894178925462939,1.0,1.0,,,,,
3547,5759320,28376,0.010383873003091373,0.875,0.9473684210526315,,,,,
3548,5760992,28384,0.007862726207003283,1.0,1.0,,,,,
3549,5762600,28392,0.00865569676567518,1.0,1.0,,,,,
3550,5763952,28400,0.012476132912616929,1.0,1.0,,,,,
3551,5765368,28408,0.009654329243584656,1.0,1.0,,,,,
3552,5766720,28416,0.010503571142368823,1.0,1.0,,,,,
3553,5768008,28424,0.01621678504925627,0.875,0.9411764705882353,0.0128115407671075,0.75,0.8947368421052632,,
3554,5769296,28432,0.01089858349321918,1.0,1.0,,,,,
3555,5770968,28440,0.009364148146916742,1.0,1.0,,,,,
3556,5772448,28448,0.01064741149422337,0.875,0.9473684210526315,,,,,
3557,5774440,28456,0.008088443285249073,1.0,1.0,,,,,
3558,5775728,28464,0.013045817674815515,1.0,1.0,,,,,
3559,5778104,28472,0.007810903493794243,0.875,0.9333333333333333,,,,,
3560,5779648,28480,0.009352351883350207,1.0,1.0,,,,,
3561,5781256,28488,0.012027751012216936,0.875,0.9444444444444444,0.013048443426278714,0.75,0.8666666666666667,,
3562,5782736,28496,0.010650972953761323,1.0,1.0,,,,,
3563,5784024,28504,0.011361170804268777,1.0,1.0,,,,,
3564,5785504,28512,0.010111176264036612,1.0,1.0,,,,,
3565,5787624,28520,0.008066828531688231,1.0,1.0,,,,,
3566,5789168,28528,0.012087533825185619,0.875,0.9473684210526315,,,,,
3567,5790712,28536,0.011405708841576065,0.875,0.9411764705882353,,,,,
3568,5792768,28544,0.007987319517382532,1.0,1.0,,,,,
3569,5794952,28552,0.007647491200155944,1.0,1.0,0.008338026757481552,0.875,0.9444444444444444,,
3570,5796944,28560,0.011259994532749156,0.875,0.9285714285714286,,,,,
3571,5798168,28568,0.01125619068092435,0.875,0.9333333333333333,,,,,
3572,5799968,28576,0.009343262118881587,1.0,1.0,,,,,
3573,5801384,28584,0.010065251001300264,1.0,1.0,,,,,
3574,5802672,28592,0.012003265953426163,1.0,1.0,,,,,
3575,5805560,28600,0.006769647615249003,0.875,0.9333333333333333,,,,,
3576,5807104,28608,0.01021490441644888,1.0,1.0,,,,,
3577,5808904,28616,0.010565112987060601,0.875,0.9411764705882353,0.010272844270066715,1.0,1.0,,
3578,5810384,28624,0.010550122423538226,1.0,1.0,,,,,
3579,5812312,28632,0.008024865436623448,1.0,1.0,,,,,
3580,5813728,28640,0.010722374328996555,1.0,1.0,,,,,
3581,5815848,28648,0.008967402122919813,1.0,1.0,,,,,
3582,5817392,28656,0.010509954057961504,1.0,1.0,,,,,
3583,5819000,28664,0.009890187179595252,1.0,1.0,,,,,
3584,5820672,28672,0.009905405162470054,1.0,1.0,,,,,
3585,5822344,28680,0.009846519125525576,1.0,1.0,0.01084111059637442,0.875,0.9375,,
3586,5824912,28688,0.00750405554364283,1.0,1.0,,,,,
3587,5826264,28696,0.010770524868081268,1.0,1.0,,,,,
3588,5828384,28704,0.008078313433567581,0.875,0.9375,,,,,
3589,5829800,28712,0.009890368481028632,1.0,1.0,,,,,
3590,5831024,28720,0.012074044239252138,1.0,1.0,,,,,
3591,5832376,28728,0.010301209586077262,1.0,1.0,,,,,
3592,5834112,28736,0.012141540982224521,0.875,0.9375,,,,,
3593,5835848,28744,0.008628024818595616,1.0,1.0,0.012515386645516704,0.875,0.9411764705882353,,
3594,5837328,28752,0.0113597387426036,1.0,1.0,,,,,
3595,5839832,28760,0.008052021370639309,0.875,0.9444444444444444,,,,,
3596,5841312,28768,0.009804923367130562,1.0,1.0,,,,,
3597,5842792,28776,0.011169476252624037,0.875,0.9444444444444444,,,,,
3598,5844400,28784,0.009675514756187165,1.0,1.0,,,,,
3599,5845752,28792,0.01136693056542418,1.0,1.0,,,,,
3600,5847616,28800,0.007497303894228855,1.0,1.0,,,,,
3601,5849416,28808,0.009241438790157859,0.875,0.9523809523809523,0.01485696357729489,0.875,0.9473684210526315,,
3602,5850768,28816,0.011940194026360389,1.0,1.0,,,,,
3603,5852312,28824,0.013886923846492453,0.875,0.9444444444444444,,,,,
3604,5854176,28832,0.009216326218000214,1.0,1.0,,,,,
3605,5855592,28840,0.011366633637650942,0.875,0.9285714285714286,,,,,
3606,5856944,28848,0.010663374287622493,0.875,0.9411764705882353,,,,,
3607,5858360,28856,0.009357370967069638,1.0,1.0,,,,,
3608,5859968,28864,0.00979769132606805,0.875,0.9285714285714286,,,,,
3609,5861384,28872,0.010676729010021873,1.0,1.0,0.017636621983645726,0.875,0.9333333333333333,,
3610,5863696,28880,0.00872162896923944,1.0,1.0,,,,,
3611,5865112,28888,0.011055128569652425,0.875,0.9411764705882353,,,,,
3612,5866848,28896,0.012402346303500414,0.75,0.8571428571428571,,,,,
3613,5868136,28904,0.012954816535307506,0.875,0.9444444444444444,,,,,
3614,5869424,28912,0.01297659504227786,0.75,0.8947368421052632,,,,,
3615,5871032,28920,0.010306802860170088,1.0,1.0,,,,,
3616,5873216,28928,0.007842096238907494,0.875,0.9411764705882353,,,,,
3617,5875720,28936,0.008319152693696449,0.75,0.8947368421052632,0.012146948621661892,0.875,0.9230769230769231,,
3618,5877328,28944,0.009437464735843355,1.0,1.0,,,,,
3619,5879064,28952,0.008561555478079479,1.0,1.0,,,,,
3620,5880352,28960,0.01180661362183962,1.0,1.0,,,,,
3621,5881512,28968,0.014124132998725867,0.875,0.95,,,,,
3622,5882864,28976,0.010613833200935363,1.0,1.0,,,,,
3623,5885560,28984,0.006402009668169645,1.0,1.0,,,,,
3624,5887552,28992,0.008422706575223801,1.0,1.0,,,,,
3625,5889032,29000,0.010919443431757518,0.875,0.9230769230769231,0.0139531067159485,0.875,0.9444444444444444,,
3626,5890832,29008,0.008241640553348419,1.0,1.0,,,,,
3627,5892248,29016,0.010742499082279774,1.0,1.0,,,,,
3628,5893664,29024,0.012712982340985278,0.75,0.8571428571428571,,,,,
3629,5894952,29032,0.01109863986429915,0.875,0.9285714285714286,,,,,
3630,5896496,29040,0.010064150942193435,1.0,1.0,,,,,
3631,5897784,29048,0.010375205687624496,1.0,1.0,,,,,
3632,5899456,29056,0.008698787393509107,1.0,1.0,,,,,
3633,5901320,29064,0.008877803596262982,1.0,1.0,0.012592201754964543,0.875,0.9444444444444444,,
3634,5902864,29072,0.009077483218384346,1.0,1.0,,,,,
3635,5904600,29080,0.009673116595170547,1.0,1.0,,,,,
3636,5905952,29088,0.012145111876580475,1.0,1.0,,,,,
3637,5907304,29096,0.010957909188069392,1.0,1.0,,,,,
3638,5908976,29104,0.009208946502366411,0.875,0.9375,,,,,
3639,5910456,29112,0.01101921044243823,1.0,1.0,,,,,
3640,5911872,29120,0.009824930413891623,1.0,1.0,,,,,
3641,5913352,29128,0.009854048197583294,1.0,1.0,0.011404968282517644,0.875,0.9523809523809523,,
3642,5914896,29136,0.010649469819119474,0.875,0.9166666666666666,,,,,
3643,5916312,29144,0.010962143191490588,1.0,1.0,,,,,
3644,5917728,29152,0.011625482874343625,1.0,1.0,,,,,
3645,5919528,29160,0.00942940474531046,1.0,1.0,,,,,
3646,5921008,29168,0.011059091476638954,1.0,1.0,,,,,
3647,5922360,29176,0.01338009886287181,0.875,0.9411764705882353,,,,,
3648,5924032,29184,0.008732513137766348,0.875,0.9166666666666666,,,,,
3649,5925768,29192,0.00942459411846002,1.0,1.0,0.011949460455442656,0.625,0.8125,,
3650,5927696,29200,0.008936195817576991,0.875,0.9444444444444444,,,,,
3651,5929176,29208,0.009874374921070997,1.0,1.0,,,,,
3652,5931104,29216,0.0074201927977499,1.0,1.0,,,,,
3653,5933480,29224,0.0074703119227553716,1.0,1.0,,,,,
3654,5934896,29232,0.009435121955528787,1.0,1.0,,,,,
3655,5937720,29240,0.007366067293034976,0.875,0.9444444444444444,,,,,
3656,5939200,29248,0.013640955581118651,0.875,0.9230769230769231,,,,,
3657,5940552,29256,0.010435882394293671,1.0,1.0,0.0163654950041976,0.625,0.8333333333333334,,
3658,5941968,29264,0.009203749451557988,1.0,1.0,,,,,
3659,5943320,29272,0.010422548544449042,1.0,1.0,,,,,
3660,5944608,29280,0.010457917378476499,1.0,1.0,,,,,
3661,5945896,29288,0.0111019257020559,1.0,1.0,,,,,
3662,5947184,29296,0.010810133041162276,1.0,1.0,,,,,
3663,5948600,29304,0.010599101308579835,1.0,1.0,,,,,
3664,5950336,29312,0.009169133297726215,1.0,1.0,,,,,
3665,5951944,29320,0.009328938633871645,1.0,1.0,0.012554652714603876,0.875,0.9285714285714286,,
3666,5953296,29328,0.011880829949439769,0.875,0.9333333333333333,,,,,
3667,5954904,29336,0.010301783606123278,1.0,1.0,,,,,
3668,5957216,29344,0.006475807908813357,1.0,1.0,,,,,
3669,5958632,29352,0.012229898408232525,1.0,1.0,,,,,
3670,5960432,29360,0.008546524449299098,1.0,1.0,,,,,
3671,5961976,29368,0.01088989687704979,1.0,1.0,,,,,
3672,5964480,29376,0.006493587781029244,0.875,0.9375,,,,,
3673,5965896,29384,0.010550240934482955,0.875,0.9444444444444444,0.009355936888029208,0.75,0.9,,
3674,5967248,29392,0.011737753518401027,1.0,1.0,,,,,
3675,5968792,29400,0.008769915192328606,1.0,1.0,,,,,
3676,5970208,29408,0.010531398377219616,1.0,1.0,,,,,
3677,5972072,29416,0.008564881278099349,1.0,1.0,,,,,
3678,5973808,29424,0.008875210725587388,1.0,1.0,,,,,
3679,5975544,29432,0.010934757565558131,1.0,1.0,,,,,
3680,5977024,29440,0.009735839002425322,0.875,0.9333333333333333,,,,,
3681,5978696,29448,0.010308801320981357,1.0,1.0,0.017921021031588553,0.75,0.875,,
3682,5980112,29456,0.01168522380355713,0.875,0.95,,,,,
3683,5981656,29464,0.012117899052853402,0.75,0.8571428571428571,,,,,
3684,5983072,29472,0.010566644609805664,0.875,0.9375,,,,,
3685,5984552,29480,0.0102918281131784,1.0,1.0,,,,,
3686,5985968,29488,0.012690496522373597,0.75,0.8888888888888888,,,,,
3687,5987512,29496,0.008974859542408868,1.0,1.0,,,,,
3688,5988992,29504,0.010365087117238173,1.0,1.0,,,,,
3689,5990664,29512,0.007831835990669184,1.0,1.0,0.007948086982122593,0.875,0.9375,,
3690,5991952,29520,0.012788083196208805,0.875,0.95,,,,,
3691,5993560,29528,0.0098702639396047,1.0,1.0,,,,,
3692,5995488,29536,0.009256077112524274,1.0,1.0,,,,,
3693,5997160,29544,0.011020415456257223,0.875,0.95,,,,,
3694,5998704,29552,0.009389302916567475,1.0,1.0,,,,,
3695,6000120,29560,0.012077810593804876,1.0,1.0,,,,,
3696,6001344,29568,0.013553858382286838,0.875,0.9,,,,,
3697,6003848,29576,0.006760634825348755,1.0,1.0,0.007942344477719937,0.75,0.8,,
3698,6004944,29584,0.013470248053270654,1.0,1.0,,,,,
3699,6006488,29592,0.010136648794413798,1.0,1.0,,,,,
3700,6008224,29600,0.0094450383843405,1.0,1.0,,,,,
3701,6009768,29608,0.012771973539465728,0.875,0.9333333333333333,,,,,
3702,6011504,29616,0.00812684036318617,1.0,1.0,,,,,
3703,6012920,29624,0.010241003782422299,1.0,1.0,,,,,
3704,6014720,29632,0.008469669998235348,1.0,1.0,,,,,
3705,6016776,29640,0.010529290081649207,0.75,0.8823529411764706,0.014763053365302144,0.875,0.9444444444444444,,
3706,6018576,29648,0.009194890199048586,0.875,0.9473684210526315,,,,,
3707,6019864,29656,0.01308002363294169,0.75,0.8333333333333334,,,,,
3708,6021280,29664,0.011476110835872633,0.875,0.9285714285714286,,,,,
3709,6023656,29672,0.007634460024577095,1.0,1.0,,,,,
3710,6024944,29680,0.0125924797303196,1.0,1.0,,,,,
3711,6026808,29688,0.00869986294005157,1.0,1.0,,,,,
3712,6028288,29696,0.009746506984965955,1.0,1.0,,,,,
3713,6029704,29704,0.010749501140673627,0.875,0.9444444444444444,0.011191292095555768,0.75,0.875,,
3714,6031568,29712,0.009014959688373458,1.0,1.0,,,,,
3715,6033112,29720,0.009832083037700612,1.0,1.0,,,,,
3716,6035808,29728,0.00711725811086238,0.625,0.8,,,,,
